,Word,Tag,Score,avg
5272,make,v,11.0941865,11.0941865
5273,make-believe,n,0.31712,0.31712
5274,make_believe,v,-1.360188211,-1.360188211
5275,make_bold,v,-0.31712,-0.31712
5276,make_clean,v,-0.31712,-0.31712
5277,make_do,v,0.522554368,0.522554368
5278,make_fun,v,0.31712,0.31712
5279,make_happy,v,-0.382960305,-0.382960305
5280,make_headway,v,-0.63424,-0.63424
5281,make_it,v,-0.31712,-0.31712
5282,make_love,v,0.205434368,0.205434368
5283,make_merry,v,0.012642818,0.012642818
5284,make_noise,v,-0.31712,-0.31712
5285,make_off,v,0.63424,0.63424
5286,make_out,v,-0.395264819,-0.395264819
5287,make_pure,v,-0.31712,-0.31712
5288,make_unnecessary,v,-0.31712,-0.31712
5289,make_up,v,-2.311548211,-2.311548211
5290,make_vibrant_sounds,v,-0.31712,-0.31712
5291,make_water,v,-1.677308211,-1.677308211
5292,make_whoopie,v,0.089510496,0.089510496
5293,maladjustment,n,-2.48832,-2.48832
5294,maladroitness,n,0.31712,0.31712
5295,malady,n,-5.46496,-5.46496
5296,malaise,n,0.31712,0.31712
5297,maledict,v,0.31712,0.31712
5298,malefactor,n,0.95136,0.95136
5299,maleficence,n,0.31712,0.31712
5300,malevolence,n,0.759576729,0.759576729
5301,malevolency,n,0.02365655,0.02365655
5302,malice,n,-4.293007531,-4.293007531
5303,malicious_gossip,n,0.63424,0.63424
5304,maliciousness,n,1.385480069,1.385480069
5305,malignant_neoplastic_disease,n,0.31712,0.31712
5306,maligner,n,0.31712,0.31712
5307,malinger,v,0.31712,0.31712
5308,maltreat,v,0.31712,0.31712
5309,maltreatment,n,0.31712,0.31712
5310,man-eater,n,0.232417792,0.232417792
5311,man-eating_shark,n,-0.218220646,-0.218220646
5312,man_and_wife,n,-0.31712,-0.31712
5313,maneuver,v,-0.382960305,-0.382960305
5314,manfully,r,-0.416102912,-0.416102912
5315,mangle,v,-3.97664,-3.97664
5316,manhood,n,-0.31712,-0.31712
5317,maniac,n,0.63424,0.63424
5318,manifestly,r,-0.31712,-0.31712
5319,manipulate,v,-3.97664,-3.97664
5320,manipulation,n,-2.48832,-2.48832
5321,manly,r,2.24741673,2.24741673
5322,manna,n,-0.14311424,-0.14311424
5323,manna_from_heaven,n,-0.232417792,-0.232417792
5324,mannerism,n,0.63424,0.63424
5325,manoeuver,v,0.012642818,0.012642818
5326,manoeuvre,n,-0.31712,-0.113804752
5328,manslaughter,n,-2.48832,-2.48832
5329,mantrap,n,-0.63424,-0.63424
5330,manual_dexterity,n,-0.31712,-0.31712
5331,manufacture,n,0.375532032,0.375532032
5332,manufacturing,n,0.014197146,0.014197146
5333,mar,n,-5.46496,-5.46496
5335,march_on,v,-0.63424,-0.63424
5336,mare's_nest,n,0.31712,0.31712
5337,margin,n,-0.63424,-0.63424
5338,marriage,n,2.189033472,2.189033472
5339,marriage_ceremony,n,-0.50430935,-0.50430935
5340,married_couple,n,-0.50430935,-0.50430935
5341,married_person,n,-0.63424,-0.63424
5342,marry,v,2.48832,2.48832
5343,marshal,v,-0.31712,-0.31712
5344,martyr,n,0.31712,0.31712
5346,marvel,v,2.48832,1.0856
5347,marvellously,r,-0.375532032,-0.375532032
5348,marvelously,r,-0.014197146,-0.014197146
5349,mass_meeting,n,-0.31712,-0.31712
5350,mass_murder,n,0.375532032,0.375532032
5352,massacre,v,-3.97664,-1.981221427
5353,mastermind,n,-0.31712,-0.31712
5355,mastery,n,1.0,1.0
5356,mat,v,0.31544102,0.31544102
5357,mat_up,v,-0.46894341,-0.46894341
5358,mate,n,3.97664,3.23248
5360,mates,n,-0.995328,-0.995328
5361,matinee_idol,n,-0.31712,-0.31712
5362,matrimony,n,-0.31712,-0.31712
5363,matt-up,v,-0.047423936,-0.047423936
5364,matte,v,0.101162552,0.101162552
5365,matte_up,v,0.117667333,0.117667333
5366,matter,v,2.48832,2.48832
5367,matter_to,v,-0.31712,-0.31712
5368,maturate,v,-0.507556352,-0.507556352
5369,mature,v,3.669507482,3.669507482
5370,matureness,n,-0.389779456,-0.389779456
5371,maturity,n,2.104981914,2.104981914
5372,maturity_date,n,-0.450925036,-0.450925036
5373,maul,v,0.31712,0.31712
5374,maunder,v,0.63424,0.63424
5375,maven,n,-0.751064064,-0.751064064
5376,maverick,n,0.31712,0.31712
5377,mavin,n,-0.028394291,-0.028394291
5378,maw,n,0.63424,0.63424
5379,maximise,v,-0.416102912,-0.416102912
5380,maximize,v,2.24741673,2.24741673
5381,mayhem,n,0.31712,0.31712
5382,meagerly,r,0.232417792,0.232417792
5383,meagrely,r,-0.218220646,-0.218220646
5384,meaninglessness,n,0.31712,0.31712
5385,meanness,n,-0.31712,-0.31712
5386,medallion,n,-0.31712,-0.31712
5387,meddle,v,-3.97664,-3.97664
5388,mediate,v,5.46496,5.46496
5389,meditation,n,2.48832,2.48832
5390,meet,n,2.48832,2.48832
5391,meliorate,v,-0.63424,-0.63424
5392,melioration,n,-0.31712,-0.31712
5393,meliorist,n,-0.31712,-0.31712
5394,mellifluous,a,-0.375532032,-0.375532032
5395,mellisonant,a,-0.014197146,-0.014197146
5396,mellow,r,2.330637312,2.330637312
5397,mellowly,r,-0.499323494,-0.499323494
5398,mellowness,n,-0.63424,-0.63424
5399,melody,n,1.0,1.0
5400,memorial,n,-0.31712,-0.31712
5401,memorialisation,n,-0.375532032,-0.375532032
5402,memorialise,v,-0.375532032,-0.375532032
5403,memorialization,n,-0.014197146,-0.014197146
5404,memorialize,v,-0.014197146,-0.014197146
5405,menace,n,-3.97664,-1.51264
5407,menage,n,-0.31712,-0.31712
5409,mend,v,6.95328,3.288873984
5410,mendicant,n,0.31712,0.31712
5411,mending,n,-0.014197146,-0.014197146
5412,mental_block,n,0.31712,0.31712
5413,mental_confusion,n,0.31712,0.31712
5414,mental_disorder,n,0.375532032,0.375532032
5415,mental_disturbance,n,0.014197146,0.014197146
5416,mental_imagery,n,-0.31712,-0.31712
5417,mental_rejection,n,0.31712,0.31712
5418,mental_retardation,n,0.31712,0.31712
5419,mental_strain,n,0.31712,0.31712
5420,mentor,n,2.48832,2.48832
5421,mercifulness,n,-0.6330112,-0.6330112
5422,mercilessness,n,0.23868416,0.23868416
5423,mercy,n,2.24544256,2.24544256
5424,merely,r,-0.31712,-0.31712
5425,meridian,n,-0.63424,-0.63424
5427,merit,v,3.97664,3.864684032
5428,meritoriousness,n,-0.673997517,-0.673997517
5429,merrily,r,2.330637312,2.330637312
5430,merriment,n,5.46496,5.46496
5431,mesh,v,2.48832,2.48832
5432,mess,n,-3.548905984,-3.548905984
5433,mess_about,v,0.31712,0.31712
5434,mess_hall,n,0.673780429,0.673780429
5435,mess_up,v,1.90272,1.90272
5436,messiness,n,0.673780429,0.673780429
5437,mete_out,v,0.31712,0.31712
5438,metre,n,0.31712,0.31712
5439,mewl,v,0.63424,0.63424
5440,microbe,n,0.31712,0.31712
5441,microphone_boom,n,-0.31712,-0.31712
5442,micturate,v,-0.31712,-0.31712
5443,middleman,n,-0.31712,-0.31712
5444,middling,r,-0.751064064,-0.751064064
5445,mightily,r,-0.416102912,-0.416102912
5446,mighty,r,2.24741673,2.24741673
5447,mildness,n,-0.31712,-0.31712
5448,military_blockade,n,0.31712,0.31712
5449,military_commission,n,-0.31712,-0.31712
5450,mill_about,v,0.375532032,0.375532032
5451,mill_around,v,0.014197146,0.014197146
5452,mince,v,0.14311424,0.14311424
5453,mind,n,3.97664,0.0
5455,mine,n,-2.48832,-2.48832
5456,minginess,n,-0.31712,-0.31712
5457,minify,v,0.31712,0.31712
5458,minister,v,2.48832,2.48832
5459,ministration,n,-0.31712,-0.31712
5460,miracle,n,2.48832,2.48832
5461,mire,v,0.31712,0.31712
5462,mirth,n,3.661274624,3.661274624
5463,mirthfully,r,-0.499323494,-0.499323494
5464,mirthfulness,n,-0.998646989,-0.998646989
5465,misaddress,v,0.39399168,0.39399168
5466,misadventure,n,0.465825203,0.465825203
5467,misapply,v,0.14311424,0.14311424
5468,misapprehend,v,0.423274992,0.423274992
5469,misapprehension,n,0.63424,0.63424
5470,misbehave,v,-1.970506357,-1.970506357
5471,misbehavior,n,-2.195678336,-2.195678336
5472,misbehaviour,n,0.558990244,0.558990244
5473,miscarry,v,0.31712,0.31712
5474,mischance,n,0.104258949,0.104258949
5475,mischief,n,-2.195678336,-2.195678336
5476,mischief-making,n,0.558990244,0.558990244
5477,mischievously,r,0.31712,0.31712
5478,mischievousness,n,0.125110739,0.125110739
5479,misconceive,v,0.009237919,0.009237919
5480,misconduct,v,1.227667524,1.227667524
5481,misconstrue,v,-0.07227031,-0.07227031
5482,misdeed,n,0.125110739,0.125110739
5483,misdemean,v,-0.149318873,-0.149318873
5484,misdemeanor,n,1.126596096,1.126596096
5485,misdemeanour,n,0.042591437,0.042591437
5486,misdirect,v,1.069979136,1.069979136
5487,misdirection,n,0.31712,0.31712
5488,miser,n,-2.48832,-2.48832
5489,miserable,a,0.375532032,0.375532032
5490,miserableness,n,0.832205824,0.832205824
5491,misery,n,-3.494833459,-3.494833459
5492,misfortunate,a,0.014197146,0.014197146
5493,misfortune,n,-2.48832,-2.48832
5494,misgiving,n,0.95136,0.95136
5495,mishandle,v,-7.341309669,-7.341309669
5496,mishap,n,-2.081661505,-2.081661505
5497,misidentify,v,0.507556352,0.507556352
5498,misinform,v,-5.462915072,-5.462915072
5499,misinterpret,v,-0.018168395,-0.018168395
5500,misinterpretation,n,0.31712,0.31712
5501,mislay,v,0.375532032,0.375532032
5502,mislead,v,-5.852050739,-5.852050739
5503,mismanage,v,0.419648743,0.419648743
5504,misplace,v,0.014197146,0.014197146
5505,misplay,n,0.31712,0.31712
5506,misread,v,0.04871922,0.04871922
5507,misrepresent,v,-5.46496,-5.46496
5508,misrepresentation,n,0.63424,0.63424
5509,miss,v,-12.90656,-12.90656
5510,mistake,n,-9.0827264,-6.376116941
5512,mistaking,n,0.8182528,0.8182528
5513,mistiness,n,0.31712,0.31712
5515,mistrust,v,-5.46496,-2.57392
5516,misunderstand,v,-1.890507147,-1.890507147
5517,misunderstanding,n,-8.35308032,-8.35308032
5518,misuse,n,-3.97664,-1.872111104
5520,mite,n,0.31712,0.31712
5521,mitigation,n,-0.31712,-0.31712
5522,mix-up,n,0.31712,0.31712
5523,mix_up,v,0.31712,0.31712
5524,moan,v,-2.48832,-2.48832
5525,mobilise,v,-0.416102912,-0.416102912
5526,mobility,n,2.48832,2.48832
5527,mobilize,v,2.24741673,2.24741673
5528,mock,v,-2.48832,-2.48832
5529,mockery,n,-2.48832,-2.48832
5530,moderate,v,0.232417792,0.232417792
5531,moderately,r,-0.028394291,-0.028394291
5532,moderateness,n,-0.66389248,-0.66389248
5533,moderation,n,5.097262592,5.097262592
5534,modernism,n,-0.465825203,-0.465825203
5535,modernity,n,2.102513295,2.102513295
5536,modernness,n,-0.125110739,-0.125110739
5537,modestness,n,-0.115023974,-0.115023974
5538,modesty,n,2.313230316,2.313230316
5539,moil,v,0.31712,0.31712
5540,molder,v,0.63424,0.63424
5541,molest,v,-6.95328,-6.95328
5542,molestation,n,0.31712,0.31712
5543,monetary_value,n,0.31712,0.31712
5544,mongrel,n,0.31712,0.31712
5545,monish,v,0.63424,0.63424
5546,monition,n,0.31712,0.31712
5547,monkey,v,0.161921085,0.161921085
5548,monkey_around,v,-0.239659243,-0.239659243
5549,monocracy,n,0.31712,0.31712
5550,monotony,n,-2.48832,-2.48832
5551,monster,n,-7.92754688,-7.92754688
5552,monstrosity,n,1.522669056,1.522669056
5553,moot,v,-0.31712,-0.31712
5554,mop,v,0.285105152,0.285105152
5555,mop_up,n,-0.63424,-0.449129267
5557,moral_excellence,n,-0.31712,-0.31712
5558,moral_philosophy,n,-0.31712,-0.31712
5559,moral_sense,n,-0.63424,-0.63424
5560,morale,n,2.48832,2.48832
5561,morality,n,5.083365376,5.083365376
5562,morals,n,-1.173321011,-1.173321011
5563,moron,n,0.31712,0.31712
5564,morsel,n,0.31712,0.31712
5565,mortification,n,0.31712,0.31712
5566,mortify,v,-3.97664,-3.97664
5567,mosh,v,0.63424,0.63424
5568,moth-eaten,a,0.232417792,0.232417792
5569,mother_fucker,n,0.375532032,0.375532032
5570,mother_wit,n,-0.31712,-0.31712
5571,motherfucker,n,0.014197146,0.014197146
5572,mothy,a,-0.218220646,-0.218220646
5573,motif,n,-0.31712,-0.31712
5574,motivate,v,3.97664,3.97664
5575,motivating,n,-0.470016,-0.470016
5576,motivation,n,3.06302976,3.06302976
5577,motive,n,3.667405312,3.667405312
5578,motley_fool,n,0.31712,0.31712
5579,motor,v,0.31712,0.31712
5580,moulder,v,0.63424,0.63424
5581,mountain_pass,n,0.31712,0.31712
5582,mourn,v,-2.48832,-2.48832
5583,mourner,n,-2.48832,-2.48832
5584,mourning,n,0.31712,0.31712
5585,mourning_band,n,0.31712,0.31712
5586,mouse,v,0.31712,0.31712
5587,mouth_off,v,-0.31712,-0.31712
5588,mouthful,n,-0.31712,-0.31712
5589,move_around,v,0.31712,0.31712
5590,move_back,v,0.95136,0.95136
5591,move_on,v,-0.63424,-0.63424
5592,mow,v,0.053101466,0.053101466
5593,mow_down,v,0.63424,0.63424
5594,moxie,n,-0.31712,-0.31712
5595,muck,n,0.31712,0.3001138075
5597,muck_about,v,-0.032234461,-0.032234461
5598,muck_around,v,0.041975917,0.041975917
5599,muck_up,v,1.162638238,1.162638238
5600,mud,v,-1.437735073,-1.437735073
5601,muddiness,n,0.31712,0.31712
5603,muddle,v,-2.48832,-0.60992
5604,muff,v,0.391813324,0.391813324
5605,mug,n,0.464835584,0.464835584
5606,mug_up,v,0.31712,0.31712
5607,mugful,n,-0.436441293,-0.436441293
5608,muggins,n,0.63424,0.63424
5609,mulct,n,0.31712,0.31712
5610,mulishly,r,0.31712,0.31712
5611,mulishness,n,0.31712,0.31712
5612,multitude,n,2.48832,2.48832
5613,mumble,v,-3.97664,-3.97664
5614,murder,n,-2.48832,-2.48832
5616,musical_accompaniment,n,-0.63424,-0.63424
5617,musical_harmony,n,-0.31712,-0.31712
5618,musical_rhythm,n,0.31712,0.31712
5619,musing,n,-0.31712,-0.31712
5620,musket_ball,n,-0.31712,-0.31712
5621,muss,n,0.375532032,0.375532032
5622,mussiness,n,0.014197146,0.014197146
5623,mussitate,v,1.015112704,1.015112704
5624,muster_out,v,0.31712,0.31712
5625,mutilate,v,0.95136,0.95136
5626,mutter,v,-6.339014963,-6.339014963
5627,muttonhead,n,0.31712,0.31712
5628,mutual,a,2.48832,2.48832
5629,mutual_exclusiveness,n,0.63424,0.63424
5630,myriad,n,2.48832,2.48832
5631,mystification,n,0.95136,0.95136
5632,mystify,v,1.87766016,1.87766016
5633,nadir,n,0.31712,0.31712
5634,nag,v,-2.48832,-2.48832
5635,nagger,n,0.31712,0.31712
5636,nakedness,n,0.31712,0.31712
5637,name_calling,n,0.14311424,0.14311424
5638,names,n,0.232417792,0.232417792
5639,nark,v,0.751064064,0.751064064
5640,nastiness,n,0.63424,0.63424
5641,nasty,a,0.416102912,0.416102912
5642,nates,n,0.31712,0.31712
5643,natural,a,2.48832,2.48832
5644,natural_depression,n,0.232417792,0.232417792
5645,natural_elevation,n,0.218220646,0.218220646
5646,natural_endowment,n,-0.63424,-0.63424
5647,natural_law,n,-0.31712,-0.31712
5648,natural_selection,n,-0.31712,-0.31712
5649,naturalise,v,-0.375532032,-0.375532032
5650,naturalize,v,-0.014197146,-0.014197146
5651,naturalness,n,-0.31712,-0.31712
5652,naughtily,r,0.31712,0.31712
5653,nausea,n,0.31712,0.31712
5654,nauseant,n,0.31712,0.31712
5655,nauseate,v,0.63424,0.63424
5656,naval_division,n,0.31712,0.31712
5657,ne_plus_ultra,n,-0.31712,-0.31712
5658,nearly,r,0.14311424,0.14311424
5659,nearness,n,-0.31712,-0.31712
5660,neaten,v,-0.31712,-0.31712
5661,necessarily,r,2.189033472,2.189033472
5662,necrose,v,0.31712,0.31712
5664,need,v,-2.48832,-1.4
5665,needfully,r,-0.50430935,-0.50430935
5666,needle,v,-2.48832,-2.48832
5667,needs,r,-0.50430935,-0.50430935
5668,nefariousness,n,0.31712,0.31712
5669,negate,v,-13.12890599,-13.12890599
5670,negation,n,-2.48832,-2.48832
5671,negative,v,0.31712,0.31712
5672,negativeness,n,0.343262184,0.343262184
5673,negativism,n,-0.196399471,-0.196399471
5674,negativity,n,0.146587096,0.146587096
5676,neglect,v,-11.41824,-9.2825296315
5677,neglectfulness,n,1.917279891,1.917279891
5678,negligence,n,-7.992727137,-7.992727137
5679,negociate,v,-0.416102912,-0.416102912
5680,negotiate,v,2.24741673,2.24741673
5681,nemesis,n,0.63424,0.63424
5682,nervelessness,n,0.31712,0.31712
5683,nerves,n,0.09145344,0.09145344
5684,nervous_strain,n,0.31712,0.31712
5685,nervousness,n,-2.422090752,-2.422090752
5686,nest,v,-0.375532032,-0.375532032
5687,nest_egg,n,-0.31712,-0.31712
5688,nestle,v,-0.014197146,-0.014197146
5689,net,n,-0.382960305,-0.382960305
5690,net_income,n,0.012642818,0.012642818
5691,net_profit,n,0.089510496,0.089510496
5692,netherworld,n,0.31712,0.31712
5693,nettle,v,0.028394291,0.028394291
5694,neutralisation,n,0.204514689,0.204514689
5695,neutralisation_reaction,n,-0.256310404,-0.256310404
5696,neutralise,v,4.153807921,4.153807921
5697,neutralization,n,0.129686624,0.129686624
5698,neutralization_reaction,n,-0.197683327,-0.197683327
5699,neutralize,v,-14.7239256,-14.7239256
5700,newly,r,-0.31712,-0.31712
5701,news,n,-0.116294001,-0.116294001
5702,news_program,n,0.200999186,0.200999186
5703,news_show,n,0.018681944,0.018681944
5704,newsworthiness,n,0.162739176,0.162739176
5705,nibble,v,0.63424,0.63424
5706,nice,a,2.24741673,2.24741673
5707,niceness,n,-0.31712,-0.31712
5708,nicety,n,-0.31712,-0.31712
5709,niche,n,1.0,1.0
5710,niggardliness,n,-0.375532032,-0.375532032
5711,niggardness,n,-0.014197146,-0.014197146
5712,niggle,v,0.95136,0.95136
5713,nigh,r,0.232417792,0.232417792
5714,night_club,n,0.382960305,0.382960305
5715,nightclub,n,-0.012642818,-0.012642818
5716,nightmare,n,-2.48832,-2.48832
5717,nightspot,n,-0.089510496,-0.089510496
5718,nihilist,n,0.31712,0.31712
5719,nihility,n,0.31712,0.31712
5720,nimbleness,n,-0.31712,-0.31712
5721,nimbus,n,-0.232417792,-0.232417792
5722,nimbus_cloud,n,0.218220646,0.218220646
5723,nimiety,n,0.31712,0.31712
5724,nine,n,0.232417792,0.232417792
5725,nine-spot,n,-0.218220646,-0.218220646
5727,nip,v,0.464835584,0.390977792
5728,nip_off,v,-0.436441293,-0.436441293
5729,nirvana,n,-0.95136,-0.95136
5730,nisus,n,0.31712,0.31712
5731,nix,v,-5.46496,-5.46496
5732,no_matter,r,0.31712,0.31712
5733,nobble,v,1.26848,1.26848
5734,nobility,n,4.823358976,4.823358976
5735,noble,n,-0.389779456,-0.389779456
5736,noble-mindedness,n,-0.31712,-0.31712
5737,nobleman,n,2.104981914,2.104981914
5738,nobleness,n,-1.169230643,-1.169230643
5739,noblesse,n,-0.852110643,-0.852110643
5740,noblewoman,n,0.450925036,0.450925036
5741,noesis,n,-0.31712,-0.31712
5742,noetic,a,-0.31712,-0.31712
5743,noise,n,-5.46496,-2.89104
5745,nominal_head,n,0.31712,0.31712
5746,nominate,v,5.46496,5.46496
5747,nonchalance,n,0.31712,0.31712
5748,noncitizen,n,0.31712,0.31712
5749,noncompliance,n,0.63424,0.63424
5750,nonesuch,n,-0.76592061,-0.76592061
5751,nonindulgent,a,0.31712,0.31712
5752,noninterference,n,-0.375532032,-0.375532032
5753,nonintervention,n,-0.014197146,-0.014197146
5754,nonpareil,n,0.025285636,0.025285636
5755,nonpartisanship,n,-0.31712,-0.31712
5756,nonpayment,n,0.232417792,0.232417792
5757,nonperformance,n,0.95136,0.95136
5758,nonplus,v,0.070985728,0.070985728
5759,nonremittal,n,-0.218220646,-0.218220646
5760,nonsense,n,-2.330637312,-2.330637312
5761,nonsensicality,n,0.499323494,0.499323494
5762,nonstarter,n,0.63424,0.63424
5763,nonsubjective,a,-0.416102912,-0.416102912
5764,nonsuch,n,0.179020991,0.179020991
5765,nontextual_matter,n,-0.31712,-0.31712
5766,noose,n,0.31712,0.31712
5767,normalise,v,0.14311424,0.14311424
5768,normalize,v,0.232417792,0.232417792
5769,nose,v,0.63424,0.63424
5770,nose_candy,n,0.31712,0.31712
5771,nosey-parker,n,0.375532032,0.375532032
5772,nosy-parker,n,0.014197146,0.014197146
5773,notch,n,0.31712,0.31712
5774,nothingness,n,0.31712,0.31712
5775,notoriety,n,2.48832,2.48832
5776,nourish,v,3.97664,3.97664
5777,nourishment,n,2.48832,2.48832
5778,nous,n,-0.31712,-0.31712
5779,novelty,n,2.48832,2.48832
5780,nuance,n,-0.31712,-0.31712
5781,nubbiness,n,0.31712,0.31712
5782,nudge,v,0.31712,0.31712
5783,nuisance,n,-3.97664,-3.97664
5784,nuisance_value,n,0.31712,0.31712
5785,nullification,n,-2.48832,-2.48832
5786,nullify,v,-6.95328,-6.95328
5787,nullity,n,0.31712,0.31712
5788,numbness,n,0.63424,0.63424
5789,numskull,n,0.31712,0.31712
5790,nurse,v,3.97664,3.97664
5791,nursing_home,n,-0.31712,-0.31712
5792,nurture,v,5.46496,5.46496
5793,nutrient,n,2.48832,2.48832
5794,nutrify,v,-0.31712,-0.31712
5795,nutriment,n,-0.31712,-0.31712
5796,nuzzle,v,-0.31712,-0.31712
5797,o.k.,a,-0.31712,-0.31712
5798,oasis,n,3.97664,3.97664
5799,obdurately,r,0.375532032,0.375532032
5800,obedience,n,3.752728064,3.752728064
5801,obeisance,n,-0.673997517,-0.673997517
5802,obey,v,2.48832,2.48832
5803,obfuscation,n,0.95136,0.95136
5804,object,v,-2.48832,-2.48832
5805,objection,n,-5.46496,-5.46496
5806,objective,a,2.24741673,2.24741673
5807,objurgate,v,0.31712,0.31712
5808,obligate,v,-0.09145344,-0.09145344
5809,oblige,v,2.422090752,2.422090752
5810,obligingness,n,-0.63424,-0.63424
5811,obliterate,v,-3.5362304,-3.5362304
5812,obliteration,n,0.31712,0.31712
5813,obnubilate,v,0.9195904,0.9195904
5814,obscenity,n,0.31712,0.31712
5815,obscure,v,0.5825664,0.5825664
5816,obsequiousness,n,0.31712,0.31712
5817,obsess,v,0.31712,0.31712
5818,obsession,n,0.31712,0.31712
5819,obstacle,n,-6.035309404,-6.035309404
5820,obstinacy,n,0.375532032,0.375532032
5821,obstinance,n,0.014197146,0.014197146
5822,obstinately,r,0.014197146,0.014197146
5823,obstruct,v,-8.692502258,-8.692502258
5824,obstructer,n,1.143715103,1.143715103
5825,obstruction,n,-7.267301614,-7.267301614
5826,obstructionist,n,-0.437577028,-0.437577028
5827,obstructor,n,0.961319766,0.961319766
5828,obtain,v,2.48832,2.48832
5829,obtrude,v,0.31712,0.31712
5830,obtrude_upon,v,0.31712,0.31712
5831,obturate,v,2.175421792,2.175421792
5832,obviate,v,0.95136,0.95136
5833,obviously,r,-0.31712,-0.31712
5834,occlude,v,0.737363889,0.737363889
5835,occluded_front,n,0.14311424,0.14311424
5836,occlusion,n,0.232417792,0.232417792
5837,odd,a,0.31712,0.31712
5838,oddity,n,-2.189033472,-2.189033472
5839,oddment,n,0.50430935,0.50430935
5840,oddments,n,0.128074629,0.128074629
5841,oddness,n,0.50430935,0.50430935
5842,odds_and_ends,n,-0.102800769,-0.102800769
5843,odoriferous,a,-0.365067776,-0.365067776
5844,odorless,a,0.037189632,0.037189632
5845,odorous,a,0.023152026,0.023152026
5846,odourless,a,-0.04083671,-0.04083671
5847,of_necessity,r,-0.31712,-0.31712
5848,offend,v,-14.39488,-14.39488
5849,offender,n,-2.48832,-2.48832
5850,offense,n,0.315556864,0.315556864
5851,offensive,n,-0.368695501,-0.368695501
5852,offensive_activity,n,-0.368695501,-0.368695501
5854,offer,v,5.174818816,3.041682688
5855,offer_up,v,-0.848671539,-0.848671539
5856,offering,n,-0.324649472,-0.324649472
