,Word,Tag,Score
100262,luxuriate,v,0.31712
100266,luxuriousness,n,-0.416102912
100267,luxury,n,2.24741673
100318,lying,n,-3.97664
100319,lying-in,n,0.31712
100321,lying_in_wait,n,0.63424
100369,lynchpin,n,-0.31712
100389,lyric,n,2.330637312
100391,lyric_poem,n,-0.499323494
100413,lyssa,n,0.31712
100445,macerate,v,0.31712
100452,machinate,v,-0.31712
100454,machinator,n,0.31712
100473,machine_politician,n,0.31712
100491,macho-man,n,-0.31712
100549,maculate,v,0.63424
100563,madcap,n,0.31712
100578,madly,r,0.63424
100579,madman,n,-3.97664
100581,madness,n,-8.4416
100621,magic_spell,n,-0.375532032
100623,magic_trick,n,0.63424
100627,magical_spell,n,-0.014197146
100643,magnanimousness,n,-0.63424
100654,magnet,n,-0.31712
100721,magnification,n,0.31712
100722,magnificence,n,8.4416
100848,mainly,r,-0.31712
100851,mainsheet,n,0.31712
100853,mainstay,n,-0.31712
100872,majesty,n,2.48832
100914,make,v,11.0941865
100916,make-believe,n,0.31712
100927,make_believe,v,-1.360188211
100928,make_bold,v,-0.31712
100929,make_clean,v,-0.31712
100930,make_do,v,0.522554368
100933,make_fun,v,0.31712
100936,make_happy,v,-0.382960305
100938,make_headway,v,-0.63424
100939,make_it,v,-0.31712
100940,make_love,v,0.205434368
100941,make_merry,v,0.012642818
100943,make_noise,v,-0.31712
100944,make_off,v,0.63424
100945,make_out,v,-0.395264819
100949,make_pure,v,-0.31712
100953,make_unnecessary,v,-0.31712
100954,make_up,v,-2.311548211
100956,make_vibrant_sounds,v,-0.31712
100957,make_water,v,-1.677308211
100959,make_whoopie,v,0.089510496
100990,maladjustment,n,-2.48832
100993,maladroitness,n,0.31712
100994,malady,n,-5.46496
100996,malaise,n,0.31712
101048,maledict,v,0.31712
101050,malefactor,n,0.95136
101052,maleficence,n,0.31712
101058,malevolence,n,0.759576729
101059,malevolency,n,0.02365655
101071,malice,n,-4.293007531
101074,malicious_gossip,n,0.63424
101077,maliciousness,n,1.385480069
101090,malignant_neoplastic_disease,n,0.31712
101095,maligner,n,0.31712
101100,malinger,v,0.31712
101149,maltreat,v,0.31712
101152,maltreatment,n,0.31712
101199,man-eater,n,0.232417792
101200,man-eating_shark,n,-0.218220646
101213,man_and_wife,n,-0.31712
101288,maneuver,v,-0.382960305
101293,manfully,r,-0.416102912
101310,mangle,v,-3.97664
101329,manhood,n,-0.31712
101333,maniac,n,0.63424
101354,manifestly,r,-0.31712
101371,manipulate,v,-3.97664
101372,manipulation,n,-2.48832
101383,manly,r,2.24741673
101384,manna,n,-0.14311424
101386,manna_from_heaven,n,-0.232417792
101397,mannerism,n,0.63424
101403,manoeuver,v,0.012642818
101406,manoeuvre,n,-0.31712
101407,manoeuvre,v,0.089510496
101424,manslaughter,n,-2.48832
101451,mantrap,n,-0.63424
101456,manual_dexterity,n,-0.31712
101464,manufacture,n,0.375532032
101469,manufacturing,n,0.014197146
101512,mar,n,-5.46496
101513,mar,v,-5.46496
101558,march_on,v,-0.63424
101572,mare's_nest,n,0.31712
101585,margin,n,-0.63424
101736,marriage,n,2.189033472
101740,marriage_ceremony,n,-0.50430935
101754,married_couple,n,-0.50430935
101756,married_person,n,-0.63424
101762,marry,v,2.48832
101793,marshal,v,-0.31712
101823,martyr,n,0.31712
101833,marvel,n,-0.31712
101834,marvel,v,2.48832
101838,marvellously,r,-0.375532032
101840,marvelously,r,-0.014197146
101907,mass_meeting,n,-0.31712
101908,mass_murder,n,0.375532032
101920,massacre,n,0.014197146
101921,massacre,v,-3.97664
101969,mastermind,n,-0.31712
101970,mastermind,v,-0.31712
101975,mastery,n,1.0
102005,mat,v,0.31544102
102006,mat_up,v,-0.46894341
102034,mate,n,3.97664
102035,mate,v,2.48832
102071,mates,n,-0.995328
102097,matinee_idol,n,-0.31712
102121,matrimony,n,-0.31712
102139,matt-up,v,-0.047423936
102142,matte,v,0.101162552
102143,matte_up,v,0.117667333
102146,matter,v,2.48832
102152,matter_to,v,-0.31712
102158,maturate,v,-0.507556352
102162,mature,v,3.669507482
102167,matureness,n,-0.389779456
102168,maturity,n,2.104981914
102171,maturity_date,n,-0.450925036
102184,maul,v,0.31712
102191,maunder,v,0.63424
102197,maven,n,-0.751064064
102199,maverick,n,0.31712
102200,mavin,n,-0.028394291
102202,maw,n,0.63424
102225,maximise,v,-0.416102912
102228,maximize,v,2.24741673
102244,mayhem,n,0.31712
102297,meagerly,r,0.232417792
102300,meagrely,r,-0.218220646
102337,meaninglessness,n,0.31712
102339,meanness,n,-0.31712
102444,medallion,n,-0.31712
102446,meddle,v,-3.97664
102471,mediate,v,5.46496
102547,meditation,n,2.48832
102588,meet,n,2.48832
102691,meliorate,v,-0.63424
102692,melioration,n,-0.31712
102695,meliorist,n,-0.31712
102696,mellifluous,a,-0.375532032
102697,mellisonant,a,-0.014197146
102699,mellow,r,2.330637312
102705,mellowly,r,-0.499323494
102706,mellowness,n,-0.63424
102720,melody,n,1.0
102767,memorial,n,-0.31712
102770,memorialisation,n,-0.375532032
102771,memorialise,v,-0.375532032
102772,memorialization,n,-0.014197146
102773,memorialize,v,-0.014197146
102795,menace,n,-3.97664
102796,menace,v,0.95136
102800,menage,n,-0.31712
102804,mend,n,-0.375532032
102805,mend,v,6.95328
102813,mendicant,n,0.31712
102815,mending,n,-0.014197146
102866,mental_block,n,0.31712
102870,mental_confusion,n,0.31712
102875,mental_disorder,n,0.375532032
102876,mental_disturbance,n,0.014197146
102886,mental_imagery,n,-0.31712
102895,mental_rejection,n,0.31712
102898,mental_retardation,n,0.31712
102901,mental_strain,n,0.31712
102919,mentor,n,2.48832
102967,mercifulness,n,-0.6330112
102970,mercilessness,n,0.23868416
102988,mercy,n,2.24544256
102993,merely,r,-0.31712
103007,meridian,n,-0.63424
103014,merit,n,3.752728064
103015,merit,v,3.97664
103026,meritoriousness,n,-0.673997517
103037,merrily,r,2.330637312
103038,merriment,n,5.46496
103060,mesh,v,2.48832
103109,mess,n,-3.548905984
103112,mess_about,v,0.31712
103114,mess_hall,n,0.673780429
103118,mess_up,v,1.90272
103130,messiness,n,0.673780429
103254,mete_out,v,0.31712
103359,metre,n,0.31712
103403,mewl,v,0.63424
103442,microbe,n,0.31712
103505,microphone_boom,n,-0.31712
103544,micturate,v,-0.31712
103609,middleman,n,-0.31712
103614,middling,r,-0.751064064
103668,mightily,r,-0.416102912
103671,mighty,r,2.24741673
103704,mildness,n,-0.31712
103743,military_blockade,n,0.31712
103749,military_commission,n,-0.31712
103852,mill_about,v,0.375532032
103854,mill_around,v,0.014197146
103952,mince,v,0.14311424
103959,mind,n,3.97664
103960,mind,v,-3.97664
103980,mine,n,-2.48832
104021,minginess,n,-0.31712
104047,minify,v,0.31712
104076,minister,v,2.48832
104084,ministration,n,-0.31712
104169,miracle,n,2.48832
104180,mire,v,0.31712
104194,mirth,n,3.661274624
104196,mirthfully,r,-0.499323494
104197,mirthfulness,n,-0.998646989
104200,misaddress,v,0.39399168
104201,misadventure,n,0.465825203
104213,misapply,v,0.14311424
104214,misapprehend,v,0.423274992
104215,misapprehension,n,0.63424
104221,misbehave,v,-1.970506357
104222,misbehavior,n,-2.195678336
104223,misbehaviour,n,0.558990244
104231,miscarry,v,0.31712
104239,mischance,n,0.104258949
104240,mischief,n,-2.195678336
104242,mischief-making,n,0.558990244
104244,mischievously,r,0.31712
104245,mischievousness,n,0.125110739
104247,misconceive,v,0.009237919
104250,misconduct,v,1.227667524
104253,misconstrue,v,-0.07227031
104264,misdeed,n,0.125110739
104266,misdemean,v,-0.149318873
104267,misdemeanor,n,1.126596096
104268,misdemeanour,n,0.042591437
104269,misdirect,v,1.069979136
104270,misdirection,n,0.31712
104273,miser,n,-2.48832
104274,miserable,a,0.375532032
104275,miserableness,n,0.832205824
104279,misery,n,-3.494833459
104286,misfortunate,a,0.014197146
104287,misfortune,n,-2.48832
104291,misgiving,n,0.95136
104296,mishandle,v,-7.341309669
104297,mishap,n,-2.081661505
104303,misidentify,v,0.507556352
104304,misinform,v,-5.462915072
104306,misinterpret,v,-0.018168395
104307,misinterpretation,n,0.31712
104311,mislay,v,0.375532032
104312,mislead,v,-5.852050739
104316,mismanage,v,0.419648743
104341,misplace,v,0.014197146
104345,misplay,n,0.31712
104354,misread,v,0.04871922
104359,misrepresent,v,-5.46496
104360,misrepresentation,n,0.63424
104364,miss,v,-12.90656
104402,mistake,n,-9.0827264
104403,mistake,v,-3.669507482
104406,mistaking,n,0.8182528
104411,mistiness,n,0.31712
104427,mistrust,n,0.31712
104428,mistrust,v,-5.46496
104433,misunderstand,v,-1.890507147
104434,misunderstanding,n,-8.35308032
104436,misuse,n,-3.97664
104437,misuse,v,0.232417792
104439,mite,n,0.31712
104456,mitigation,n,-0.31712
104480,mix-up,n,0.31712
104482,mix_up,v,0.31712
104521,moan,v,-2.48832
104535,mobilise,v,-0.416102912
104536,mobility,n,2.48832
104538,mobilize,v,2.24741673
104549,mock,v,-2.48832
104561,mockery,n,-2.48832
104589,moderate,v,0.232417792
104594,moderately,r,-0.028394291
104595,moderateness,n,-0.66389248
104597,moderation,n,5.097262592
104619,modernism,n,-0.465825203
104622,modernity,n,2.102513295
104626,modernness,n,-0.125110739
104629,modestness,n,-0.115023974
104630,modesty,n,2.313230316
104663,moil,v,0.31712
104700,molder,v,0.63424
104718,molest,v,-6.95328
104719,molestation,n,0.31712
104810,monetary_value,n,0.31712
104847,mongrel,n,0.31712
104856,monish,v,0.63424
104859,monition,n,0.31712
104872,monkey,v,0.161921085
104875,monkey_around,v,-0.239659243
104933,monocracy,n,0.31712
105029,monotony,n,-2.48832
105045,monster,n,-7.92754688
105048,monstrosity,n,1.522669056
105141,moot,v,-0.31712
105144,mop,v,0.285105152
105147,mop_up,n,-0.63424
105148,mop_up,v,-0.264018534
105164,moral_excellence,n,-0.31712
105168,moral_philosophy,n,-0.31712
105170,moral_sense,n,-0.63424
105171,morale,n,2.48832
105180,morality,n,5.083365376
105186,morals,n,-1.173321011
105235,moron,n,0.31712
105264,morsel,n,0.31712
105291,mortification,n,0.31712
105293,mortify,v,-3.97664
105308,mosh,v,0.63424
105353,moth-eaten,a,0.232417792
105379,mother_fucker,n,0.375532032
105385,mother_wit,n,-0.31712
105387,motherfucker,n,0.014197146
105398,mothy,a,-0.218220646
105399,motif,n,-0.31712
105418,motivate,v,3.97664
105421,motivating,n,-0.470016
105422,motivation,n,3.06302976
105427,motive,n,3.667405312
105434,motley_fool,n,0.31712
105439,motor,v,0.31712
105507,moulder,v,0.63424
105572,mountain_pass,n,0.31712
105606,mourn,v,-2.48832
105607,mourner,n,-2.48832
105613,mourning,n,0.31712
105614,mourning_band,n,0.31712
105620,mouse,v,0.31712
105658,mouth_off,v,-0.31712
105661,mouthful,n,-0.31712
105676,move_around,v,0.31712
105677,move_back,v,0.95136
105683,move_on,v,-0.63424
105722,mow,v,0.053101466
105723,mow_down,v,0.63424
105726,moxie,n,-0.31712
105749,muck,n,0.31712
105750,muck,v,0.283107615
105751,muck_about,v,-0.032234461
105752,muck_around,v,0.041975917
105753,muck_up,v,1.162638238
105782,mud,v,-1.437735073
105802,muddiness,n,0.31712
105803,muddle,n,1.26848
105804,muddle,v,-2.48832
105821,muff,v,0.391813324
105829,mug,n,0.464835584
105835,mug_up,v,0.31712
105836,mugful,n,-0.436441293
105841,muggins,n,0.63424
105867,mulct,n,0.31712
105878,mulishly,r,0.31712
105879,mulishness,n,0.31712
105984,multitude,n,2.48832
105998,mumble,v,-3.97664
106046,murder,n,-2.48832
106047,murder,v,-2.48832
106209,musical_accompaniment,n,-0.63424
106218,musical_harmony,n,-0.31712
106232,musical_rhythm,n,0.31712
106252,musing,n,-0.31712
106271,musket_ball,n,-0.31712
106286,muss,n,0.375532032
106290,mussiness,n,0.014197146
106291,mussitate,v,1.015112704
106320,muster_out,v,0.31712
106349,mutilate,v,0.95136
106362,mutter,v,-6.339014963
106371,muttonhead,n,0.31712
106372,mutual,a,2.48832
106375,mutual_exclusiveness,n,0.63424
106499,myriad,n,2.48832
106543,mystification,n,0.95136
106546,mystify,v,1.87766016
106596,nadir,n,0.31712
106600,nag,v,-2.48832
106603,nagger,n,0.31712
106648,nakedness,n,0.31712
106660,name_calling,n,0.14311424
106672,names,n,0.232417792
106756,nark,v,0.751064064
106835,nastiness,n,0.63424
106838,nasty,a,0.416102912
106846,nates,n,0.31712
106915,natural,a,2.48832
106921,natural_depression,n,0.232417792
106922,natural_elevation,n,0.218220646
106924,natural_endowment,n,-0.63424
106937,natural_law,n,-0.31712
106951,natural_selection,n,-0.31712
106958,naturalise,v,-0.375532032
106964,naturalize,v,-0.014197146
106968,naturalness,n,-0.31712
106979,naughtily,r,0.31712
106985,nausea,n,0.31712
106986,nauseant,n,0.31712
106987,nauseate,v,0.63424
107011,naval_division,n,0.31712
107058,ne_plus_ultra,n,-0.31712
107077,nearly,r,0.14311424
107078,nearness,n,-0.31712
107084,neaten,v,-0.31712
107100,necessarily,r,2.189033472
107151,necrose,v,0.31712
107164,need,n,-0.31168
107165,need,v,-2.48832
107169,needfully,r,-0.50430935
107172,needle,v,-2.48832
107200,needs,r,-0.50430935
107210,nefariousness,n,0.31712
107212,negate,v,-13.12890599
107213,negation,n,-2.48832
107216,negative,v,0.31712
107232,negativeness,n,0.343262184
107233,negativism,n,-0.196399471
107235,negativity,n,0.146587096
107237,neglect,n,-7.146819263
107238,neglect,v,-11.41824
107244,neglectfulness,n,1.917279891
107247,negligence,n,-7.992727137
107251,negociate,v,-0.416102912
107255,negotiate,v,2.24741673
107288,nemesis,n,0.63424
107413,nervelessness,n,0.31712
107415,nerves,n,0.09145344
107424,nervous_strain,n,0.31712
107428,nervousness,n,-2.422090752
107454,nest,v,-0.375532032
107455,nest_egg,n,-0.31712
107459,nestle,v,-0.014197146
107463,net,n,-0.382960305
107468,net_income,n,0.012642818
107470,net_profit,n,0.089510496
107477,netherworld,n,0.31712
107488,nettle,v,0.028394291
107610,neutralisation,n,0.204514689
107611,neutralisation_reaction,n,-0.256310404
107612,neutralise,v,4.153807921
107617,neutralization,n,0.129686624
107619,neutralization_reaction,n,-0.197683327
107620,neutralize,v,-14.7239256
107671,newly,r,-0.31712
107675,news,n,-0.116294001
107688,news_program,n,0.200999186
107691,news_show,n,0.018681944
107729,newsworthiness,n,0.162739176
107749,nibble,v,0.63424
107753,nice,a,2.24741673
107755,niceness,n,-0.31712
107756,nicety,n,-0.31712
107757,niche,n,1.0
107805,niggardliness,n,-0.375532032
107807,niggardness,n,-0.014197146
107809,niggle,v,0.95136
107813,nigh,r,0.232417792
107826,night_club,n,0.382960305
107851,nightclub,n,-0.012642818
107865,nightmare,n,-2.48832
107870,nightspot,n,-0.089510496
107881,nihilist,n,0.31712
107884,nihility,n,0.31712
107893,nimbleness,n,-0.31712
107896,nimbus,n,-0.232417792
107897,nimbus_cloud,n,0.218220646
107898,nimiety,n,0.31712
107903,nine,n,0.232417792
107908,nine-spot,n,-0.218220646
107948,nip,n,0.31712
107949,nip,v,0.464835584
107953,nip_off,v,-0.436441293
107963,nirvana,n,-0.95136
107965,nisus,n,0.31712
108030,nix,v,-5.46496
108064,no_matter,r,0.31712
108068,nobble,v,1.26848
108070,nobility,n,4.823358976
108072,noble,n,-0.389779456
108074,noble-mindedness,n,-0.31712
108078,nobleman,n,2.104981914
108079,nobleness,n,-1.169230643
108080,noblesse,n,-0.852110643
108082,noblewoman,n,0.450925036
108117,noesis,n,-0.31712
108118,noetic,a,-0.31712
108123,noise,n,-5.46496
108124,noise,v,-0.31712
108157,nominal_head,n,0.31712
108164,nominate,v,5.46496
108275,nonchalance,n,0.31712
108280,noncitizen,n,0.31712
108301,noncompliance,n,0.63424
108356,nonesuch,n,-0.76592061
108401,nonindulgent,a,0.31712
108412,noninterference,n,-0.375532032
108414,nonintervention,n,-0.014197146
108476,nonpareil,n,0.025285636
108483,nonpartisanship,n,-0.31712
108488,nonpayment,n,0.232417792
108489,nonperformance,n,0.95136
108495,nonplus,v,0.070985728
108532,nonremittal,n,-0.218220646
108560,nonsense,n,-2.330637312
108563,nonsensicality,n,0.499323494
108585,nonstarter,n,0.63424
108597,nonsubjective,a,-0.416102912
108600,nonsuch,n,0.179020991
108613,nontextual_matter,n,-0.31712
108662,noose,n,0.31712
108695,normalise,v,0.14311424
108699,normalize,v,0.232417792
108800,nose,v,0.63424
108801,nose_candy,n,0.31712
108822,nosey-parker,n,0.375532032
108838,nosy-parker,n,0.014197146
108860,notch,n,0.31712
108879,nothingness,n,0.31712
108898,notoriety,n,2.48832
108911,nourish,v,3.97664
108914,nourishment,n,2.48832
108915,nous,n,-0.31712
108931,novelty,n,2.48832
108958,nuance,n,-0.31712
108961,nubbiness,n,0.31712
109034,nudge,v,0.31712
109044,nuisance,n,-3.97664
109047,nuisance_value,n,0.31712
109055,nullification,n,-2.48832
109058,nullify,v,-6.95328
109060,nullity,n,0.31712
109085,numbness,n,0.63424
109116,numskull,n,0.31712
109125,nurse,v,3.97664
109145,nursing_home,n,-0.31712
109152,nurture,v,5.46496
109188,nutrient,n,2.48832
109191,nutrify,v,-0.31712
109192,nutriment,n,-0.31712
109211,nuzzle,v,-0.31712
109239,o.k.,a,-0.31712
109258,oasis,n,3.97664
109271,obdurately,r,0.375532032
109275,obedience,n,3.752728064
109280,obeisance,n,-0.673997517
109286,obey,v,2.48832
109288,obfuscation,n,0.95136
109296,object,v,-2.48832
109315,objection,n,-5.46496
109319,objective,a,2.24741673
109328,objurgate,v,0.31712
109337,obligate,v,-0.09145344
109345,oblige,v,2.422090752
109350,obligingness,n,-0.63424
109364,obliterate,v,-3.5362304
109366,obliteration,n,0.31712
109380,obnubilate,v,0.9195904
109390,obscenity,n,0.31712
109394,obscure,v,0.5825664
109400,obsequiousness,n,0.31712
109420,obsess,v,0.31712
109422,obsession,n,0.31712
109440,obstacle,n,-6.035309404
109448,obstinacy,n,0.375532032
109449,obstinance,n,0.014197146
109452,obstinately,r,0.014197146
109458,obstruct,v,-8.692502258
109460,obstructer,n,1.143715103
109461,obstruction,n,-7.267301614
109464,obstructionist,n,-0.437577028
109468,obstructor,n,0.961319766
109470,obtain,v,2.48832
109474,obtrude,v,0.31712
109475,obtrude_upon,v,0.31712
109480,obturate,v,2.175421792
109491,obviate,v,0.95136
109495,obviously,r,-0.31712
109518,occlude,v,0.737363889
109520,occluded_front,n,0.14311424
109521,occlusion,n,0.232417792
109627,odd,a,0.31712
109640,oddity,n,-2.189033472
109642,oddment,n,0.50430935
109643,oddments,n,0.128074629
109644,oddness,n,0.50430935
109648,odds_and_ends,n,-0.102800769
109663,odoriferous,a,-0.365067776
109665,odorless,a,0.037189632
109666,odorous,a,0.023152026
109669,odourless,a,-0.04083671
109701,of_necessity,r,-0.31712
109756,offend,v,-14.39488
109758,offender,n,-2.48832
109760,offense,n,0.315556864
109763,offensive,n,-0.368695501
109764,offensive_activity,n,-0.368695501
109767,offer,n,0.90854656
109768,offer,v,5.174818816
109770,offer_up,v,-0.848671539
109772,offering,n,-0.324649472
109813,offset,n,-0.315556864
109814,offset,v,1.0
109816,offset_printing,n,0.368695501
109818,offshoot,n,0.368695501
109842,ogre,n,1.26848
109850,oil,v,-0.31712
109918,ok,a,-0.375532032
109921,okay,a,-0.014197146
109924,okay,v,-0.31712
109960,old_maid,n,0.232417792
109961,old_maid_flower,n,-0.218220646
110085,omen,n,-0.31712
110092,ominous,a,0.31712
110095,omission,n,-2.48832
110097,omit,v,-9.92992
110125,on-key,a,-0.31712
110184,on_the_qui_vive,n,-0.31712
110215,oncoming,n,-0.31712
110217,one,n,-0.31712
110243,one-man_rule,n,0.31712
110327,oneness,n,-0.31712
110352,only,r,-0.183756653
110353,only_if,r,0.236097592
110355,only_when,r,0.037169557
110366,onrush,n,0.134200607
110367,onset,n,1.099825435
110371,onslaught,n,0.231799162
110379,onus,n,0.31712
110381,onward_motion,n,-0.95136
110403,ooze,n,0.232417792
110409,oozing,n,-0.218220646
110428,open,a,2.330637312
110481,opened,a,-0.499323494
110483,openhanded,a,-0.31712
110493,openness,n,0.31712
110592,opponent,n,-9.067536146
110601,opportunity,n,2.48832
110604,oppose,v,-3.97664
110606,opposer,n,2.028285142
110609,opposite,n,2.238562703
110612,opposite_word,n,-0.697733498
110614,oppositeness,n,1.025349811
110615,opposition,n,-11.19751364
110617,oppress,v,-6.95328
110619,oppression,n,-3.752728064
110622,oppressiveness,n,0.673997517
110650,optical_aberration,n,0.31712
110680,optimism,n,2.48832
110693,opulence,n,-0.31712
110778,orb,n,-0.31712
110799,orca,n,0.31712
110808,orchestrate,v,-0.699851244
110822,orchis,n,-0.31712
110828,ordeal,n,-2.48832
110832,order,v,-3.844181504
111202,ordinate,v,0.349348045
111204,ordnance,n,0.232417792
111205,ordnance_store,n,-0.218220646
111248,organise,v,-0.435883545
111261,organize,v,3.284000235
111265,organized_religion,n,-0.31712
111298,orientation,n,-0.232417792
111299,orientation_course,n,0.218220646
111311,originality,n,2.48832
